,Brand,Model,ModelVersion,Price,Carrosserie,État,Portes,Version pays,Kilométrage,Année,Puissance kW (CH),Transmission,Vitesses,Carburant,Couleur extérieure,Accoudoir,Assistant de démarrage en côte,Capteurs d'aide au stationnement arrière,Capteurs d'aide au stationnement avant,Climatisation,Climatisation automatique,Detecteur de lumiere,Detecteur de pluie,Regulateur de vitesse,Rétroviseurs lateraux electriques,Sieges electriques,Start/Stop automatique,Système de navigation,Vitres electriques,Volant en cuir,Volant multifonctions,Véhicule non fumeur,Sellerie cuir,MP3,Radio,Soundsystem,"Jantes alliage (13"")",Feux anti-brouillard,Sièges sport,Suspension sport,Rétroviseurs latéraux électriques,Sièges arrières 1/3 - 2/3,CD,Ordinateur de bord,ABS,Direction assistée,Verrouillage centralisé avec télécommande,"Jantes alliage (15"")",Pack Sport,Vitres électriques,Airbag avant,Airbag conducteur,Airbag passager,Verrouillage centralisé,"Climatisation automatique, bi-zone",Détecteur de lumière,Détecteur de pluie,Pare-brise chauffant,Radar de recul,Régulateur de vitesse,Sièges chauffants,Sièges électriques,Toit ouvrant,Toit panoramique,Vitres teintées,ESP,Attache remorque,"Jantes alliage (16"")",Pneus été,Airbag arrière,Airbags latéraux,Isofix,Phares de jour,Verrouillage centralisé sans clé,Anti-démarrage,Phares au Xénon,Jantes alliage,Système de nettoyage des phares,Siège à réglage lombaire,Anti-patinage,Phares directionnels,Jantes acier,Roue de secours,Roue de urgence,Radio numérique,Siège passager repliable,Dispositif mains libres,Alarme,LED phare de jour,Frein de stationnement électronique,Kit de dépannage,Pneus tout temps saisons,Affichage tête haute,USB,Pneus neige,Bluetooth,Assistant feux de route,Feux de route non éblouissants,Limiteur de vitesse,Phares au LED,Système d'appel d'urgence,Système de contrôle de la pression pneus,Système de détection de la somnolence,Catalyseur,Commande vocale,"Jantes alliage (17"")",Prolongateur d'autonomie,Rétroviseur intérieur anti-éblouissement automatique,Séparateur pour coffre,Chauffage auxiliaire,Sièges ventilés,Écran multifonction entièrement numérique,Alerte de franchissement involontaire de lignes,Caméra d'aide au stationnement,Hayon arrière électrique,Hotspot Wi-Fi,Sièges massants,Suspension pneumatique,Volant chauffant,Chargeur smartphone à induction,Assistant au freinage d'urgence,Assistant de vision nocturne,Avertisseur d'angle mort,Détection des panneaux routiers,Régulateur de distance,Système d'avertissement de distance,Ecran tactile,Éclairage d'ambiance,360° caméra,Android Auto,Apple CarPlay,Streaming audio intégré,Porte coulissante droite,Système d'aide au stationnement automatique,Porte-bagages,Phares Full LED,"Jantes alliage (19"")",Pack hiver,Palettes de changement de vitesses,Porte coulissante gauche,Compatible E-10,Cloison de cabine,Kit fumeur,Phares bi-xénon,Phares laser,"Jantes alliage (18"")","Climatisation automatique, 4 zones",Déflecteur,Coupe vent (pour cabriolet),Réglage électrique du siège arrière,"Jantes alliage (21"")",Trappe à ski,"Jantes alliage (20"")",Fonction TV,"Jantes alliage (22"")","Climatisation automatique, 3 zones",Porte coulissante,Tuning,Volant à droite,Fonctionne au biodiesel,"Jantes alliage (23"")",Auvent,Equipement handicapé,"Jantes alliage (14"")"
969,BMW ,-26% M50I 530CV BVA8 4X4+GPS+CUIR+7PL+T.PANO+CAM36,X7 M,109500.0,SUV/4x4/Pick-Up,Occasion,5,N/A,12 860 km,07/2021,390 kW (530 CH),Boîte automatique,8,Super E10 95 (Filtre à particules),Beige,True,True,False,True,False,False,False,False,False,False,False,True,True,False,True,True,N/A,True,True,,True,,,True,,,,,True,True,True,,,True,True,,True,,,,True,True,,True,True,True,True,,True,,True,,,,,,True,,True,True,,,,True,True,,,,,True,,True,True,True,,,,True,True,,True,True,,,,True,True,True,,True,,,,,,,,True,,True,,True,True,,,True,,True,True,True,,,,True,True,True,,,,True,,,,True,,,,,,,,True,,,,,,,,True,,,,,,,,,
970,BMW ,3.0 Limousine Competition Pack DKG,M3,94990.0,Berline,Occasion,5,Union européenne,7 800 km,07/2021,375 kW (510 CH),Boîte automatique,8,Essence (Filtre à particules),Blanc,True,True,True,True,False,False,False,False,False,False,False,True,True,False,True,True,Oui,True,True,True,True,,True,True,True,True,,,True,True,True,True,,True,True,,True,True,True,True,True,True,,True,True,True,True,,,True,True,,,True,True,True,True,True,,True,True,,True,,True,True,,,,True,,True,True,True,True,,,True,True,,True,True,True,True,True,True,True,True,,True,,,True,,,,True,True,True,True,True,,,,True,True,True,True,True,True,True,True,True,True,,True,,,,,,,,True,,,,,True,True,,,,,,,True,True,,,,,,,,,,,
971,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
972,BMW ,M340d xDrive LED NAVI PDC Leder HUD PANO HiFi,340,668991.0,Break,Voiture récente,5,N/A,6 000 km,07/2021,250 kW (340 CH),Boîte automatique,8,N/A,Bleu,True,False,True,True,True,True,False,False,False,False,False,True,True,False,True,False,N/A,True,,True,True,,,True,True,True,,,True,True,True,,,,,True,True,True,,,True,True,,True,True,True,,,True,,True,,,,,True,True,,True,True,,True,,True,True,True,,,,True,,True,True,,,,,True,True,,,True,True,True,True,True,True,True,,,,,True,,,,True,True,,True,,,,,,True,,True,True,True,True,,True,,,,,,,True,,,,True,,,,,,True,,,,,,,,,,,,,,,,,,,
973,BMW ,M440i xDrive M Sportpaket,440,638991.0,Coupé,Occasion,2,N/A,21 306 km,07/2021,275 kW (374 CH),Boîte automatique,8,N/A,Bleu,True,False,True,True,True,True,False,False,False,False,False,True,True,False,True,True,N/A,True,,True,True,,,True,True,True,,,True,True,True,,,,True,True,True,True,True,,True,True,,True,True,True,,True,,,True,,,,,True,True,,True,True,,,,True,True,True,,,,True,,True,True,,,,,True,True,,True,True,True,True,True,True,True,True,,,,,True,,,,True,,True,True,True,,,,True,True,,True,,True,,,True,,,,,,True,,,,,True,,,,,,True,,,,,True,,,,,,,,,,,,,,
974,BMW ,xDrive20d 190ch BVA8 xLine - Garantie Usine,X4,62900.0,SUV/4x4/Pick-Up,Occasion,5,Luxembourg,21 500 km,07/2021,140 kW (190 CH),Boîte automatique,8,Diesel,Noir,True,True,True,True,True,True,False,False,False,False,False,True,True,False,True,True,N/A,True,True,True,True,,True,True,True,True,True,True,True,True,True,True,,,True,True,True,True,,,True,True,,True,True,True,,True,True,True,True,,,True,True,True,True,,,True,,True,,True,True,True,,,,,,True,True,,True,,,,True,True,True,,,,,True,True,,,True,,,,,,,,True,True,True,,,,,True,True,,True,True,,,True,True,,,True,True,,,,True,,,True,,,,,,,,,,,,,,,,,,,,,,,,,
975,BMW ,xDrive30d M Sportpaket,X3,738991.0,SUV/4x4/Pick-Up,Occasion,5,N/A,7 544 km,08/2021,210 kW (286 CH),Boîte automatique,8,N/A,N/A,True,False,True,True,True,True,False,False,False,False,False,True,True,False,True,True,N/A,True,,True,True,,True,True,True,True,,,True,True,True,,,True,True,True,True,True,,,True,True,,True,True,True,,,,,True,,,,,True,True,True,True,True,,True,,True,True,True,,,,True,,True,True,True,,,,True,True,,True,True,True,,True,True,True,True,True,,,,True,True,,,True,True,True,True,True,,,True,,True,,True,True,,True,,True,,,,,,True,True,,,,True,,,,,,True,,,,,True,,,,,,,,,,,,,,
976,BMW ,Competition xDrive,M3,94899.0,Berline,Occasion,4,N/A,11 000 km,08/2021,375 kW (510 CH),Boîte automatique,8,Super 95 (Filtre à particules),Gris,True,False,True,True,True,True,False,False,False,False,False,True,True,False,True,True,N/A,True,,True,True,,,True,True,True,,,True,True,,,,,True,True,True,True,True,,True,True,,True,True,True,,,,,True,,,,,True,True,,True,True,,True,,True,True,True,,,,True,,True,True,True,,,,True,True,,True,True,True,True,True,True,True,True,,,,,True,,,,True,,True,True,True,,,True,,True,,,,,True,,True,,,,,,True,,,,,,,,,,,True,,,,,True,,,,,,,,,,,,,,
977,BMW ,xDrive30d M Sport Head-Up HiFi DAB LED WLAN,X3,628991.0,SUV/4x4/Pick-Up,Voiture récente,5,N/A,17 200 km,08/2021,210 kW (286 CH),Boîte automatique,8,N/A,Blanc,True,False,True,True,True,True,False,False,False,False,False,True,True,False,True,True,N/A,True,,True,True,,True,True,True,True,,,True,True,True,,,True,True,True,True,True,,,True,True,,True,True,True,,,True,,True,True,,,,True,True,True,True,True,,True,,True,True,True,,,,True,,True,True,True,,,,True,True,,True,True,True,,True,True,True,,True,,,,True,True,True,,True,,True,True,True,,,True,,True,,True,,,True,,True,,,,,,True,True,,,True,True,,,,,,,,,,,True,,,,,,,,,,,,,,
978,BMW ,garantie Bmw 02/2027,X3 M,69900.0,SUV/4x4/Pick-Up,Occasion,5,N/A,35 000 km,09/2021,375 kW (510 CH),Boîte automatique,8,Essence (Filtre à particules),Noir,True,True,True,True,False,False,False,False,False,False,False,True,True,False,True,True,Oui,True,True,True,True,,True,True,True,True,,,True,True,True,True,,True,True,True,True,True,,,True,True,,True,True,True,True,True,True,True,True,True,,True,True,True,True,,True,True,,True,,,True,True,,,,True,True,True,True,True,True,True,,True,True,True,True,True,True,True,True,True,True,True,,True,,,True,True,True,,True,True,True,True,True,,,,True,True,,True,True,,True,True,True,True,True,True,,,True,True,,,,True,,,,,,True,,,True,,,,,,,,True,,,,,,,,
979,BMW ,40d Head-Up HiFi DAB LED WLAN RFK Klimaaut.,X3 M,638991.0,SUV/4x4/Pick-Up,Occasion,5,N/A,28 511 km,09/2021,250 kW (340 CH),Boîte automatique,8,N/A,Noir,True,False,True,True,True,True,False,False,False,False,False,True,True,False,True,True,N/A,True,,True,True,,True,True,True,True,,True,True,True,True,,,,True,True,True,True,,,True,True,,True,True,True,,,,,True,True,,,,True,True,True,True,True,,True,,True,True,,,,,True,,True,True,True,,,,True,True,True,,True,,,True,True,True,,True,,,,True,True,,,True,,True,True,True,,,,True,True,,True,,,True,,True,,,,,,True,True,,,,True,,,,True,,,,,,,True,,,,,,,,,,,,,,
980,BMW ,40d Head-Up HK HiFi DAB LED WLAN Standhzg.,X3 M,708991.0,SUV/4x4/Pick-Up,Voiture récente,5,N/A,18 000 km,09/2021,250 kW (340 CH),Boîte automatique,8,N/A,Blanc,True,False,True,True,True,True,False,False,False,False,False,True,True,False,True,True,N/A,True,,True,True,,True,True,True,True,,True,True,True,True,,,,True,True,True,True,,,True,True,,True,True,True,,,True,,True,True,,,,True,True,True,True,True,,True,,True,True,True,,,,True,,True,True,True,,,,True,True,,True,True,True,True,True,True,True,True,True,,,,True,True,True,,True,True,True,True,True,,,True,,True,,True,True,True,True,,True,,,,,,True,True,,,True,True,,,,,,,,,,,True,,,,,,,,,,,,,,
981,BMW ,xDrive30d M Sportpaket Gestiksteuerung HiFi,X5,808991.0,SUV/4x4/Pick-Up,Voiture récente,5,N/A,18 000 km,09/2021,210 kW (286 CH),Boîte automatique,8,N/A,Gris,True,False,True,True,True,True,False,False,False,False,False,True,True,False,True,True,N/A,,True,True,True,,True,True,True,True,,,,True,True,,,True,True,True,True,True,True,,True,True,,True,True,True,,,True,,True,True,,,,True,True,True,True,,,True,,,True,True,,,,True,,True,True,True,,,,True,True,,True,True,True,True,True,True,True,True,True,,,,True,,,,True,True,True,,True,,,True,True,True,,True,,True,,,True,,,,,,True,True,,,,True,,,,,,,,,,,True,,,,,,,,,,,,,,
982,BMW ,xDrive40,iX,780001.0,Berline,Démonstration,5,N/A,22 526 km,10/2021,240 kW (326 CH),Boîte automatique,1,N/A,Gris,True,True,True,True,True,False,False,False,False,False,False,False,True,False,False,True,N/A,True,,True,True,,,,,,,,True,True,True,,,,True,,True,True,True,,True,True,,True,,True,,,,,,,,,,True,,True,,,,,,,,,,,,,,,,True,,,,,True,,True,True,,,True,,True,True,,True,,,,,,,,True,,True,,,,,,True,,,True,,True,,,,,,,,True,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,
983,BMW ,COMPETITION SDRIVE°CARBON°LASER°360°HK°ACC,M3,84990.0,Berline,Occasion,4,N/A,33 800 km,10/2021,375 kW (510 CH),Boîte automatique,N/A,Essence,Bleu,True,True,True,True,False,False,False,False,False,False,False,True,True,False,True,True,Oui,True,True,True,True,,True,True,True,True,,,True,True,True,True,,True,True,,True,True,True,,True,True,,True,True,True,True,,,True,True,,,True,,True,True,True,True,True,,,,True,True,True,,,,True,,True,,True,True,True,,True,True,,True,True,True,True,True,True,True,,,True,,,True,True,,,True,True,True,,True,,,,True,True,,True,True,True,True,True,True,True,True,True,True,,,,,,,True,,,,,,True,,,,,,,,True,,,True,,,,,,,,
984,BMW ,COMPETITION CABRIOLET XDRIVE°CARBON°HUD°360°HK,M4,949901.0,Cabriolet,Occasion,2,N/A,11 000 km,10/2021,375 kW (510 CH),Boîte automatique,N/A,Essence,Gris,True,True,True,True,False,False,False,False,False,False,False,True,True,False,True,True,Oui,True,True,True,True,,True,True,True,True,,,True,True,True,True,,True,True,,True,True,True,,True,True,,True,True,True,True,True,,True,True,,,True,,True,True,True,True,True,,,,True,True,True,,,,True,True,True,True,True,True,True,,True,True,,True,True,True,True,True,True,True,True,,True,,,True,True,,True,True,True,True,,True,,,True,,True,,,True,True,True,True,True,True,True,True,True,,True,,,,,True,,,,,,,,,,True,,,,True,,,True,,,,,,,,
985,BMW ,Competition LCI M Competition Head-Up DAB,X4 M,968991.0,SUV/4x4/Pick-Up,Voiture récente,5,N/A,14 291 km,10/2021,375 kW (510 CH),Boîte automatique,8,Super 95 (Filtre à particules),Noir,True,False,True,True,False,False,False,False,False,False,False,True,True,False,False,True,N/A,True,,True,True,,,True,,True,,,True,True,,,,True,,True,True,True,True,,True,True,,True,True,True,,,True,,True,,,,,True,True,,True,True,,True,,True,True,True,,,,True,,True,True,,,,,True,,,True,True,True,,,True,True,True,,,,,True,,,,True,,,True,True,,,,True,True,,True,,True,True,,,,,True,,,True,,,,,,,,,,,True,,,,,,,,,,,True,,,,,,,,
986,BMW ,M440i xDrive Head-Up HK HiFi DAB LED WLAN GSD,440,658991.0,Coupé,Voiture récente,2,N/A,14 700 km,11/2021,275 kW (374 CH),Boîte automatique,8,N/A,Bleu,True,False,True,True,True,True,False,False,False,False,False,True,True,False,True,False,N/A,True,,True,True,,,True,True,True,,,True,True,True,,,,True,True,True,True,,,True,True,,True,True,True,,True,,,True,,,,,True,True,,True,True,,True,,True,True,True,,,,True,,True,True,True,,,,True,True,,True,True,True,True,True,True,True,True,,,,,True,,,,True,True,True,,True,,,True,,True,,True,True,True,True,,True,,,,,,True,,,,,True,,,,,,True,,,,,True,,,,,,,,,,,,,,
987,BMW ,xDrive50 Sportpaket B&W Surround Head-Up DAB,iX,1178991.0,SUV/4x4/Pick-Up,Voiture récente,5,N/A,17 873 km,11/2021,385 kW (523 CH),Boîte automatique,1,N/A,Bleu,True,False,True,True,False,False,False,False,False,False,False,True,True,False,False,False,N/A,,True,True,True,,,True,,True,,,,True,True,,,True,,True,True,True,True,,True,True,,True,True,True,,,True,,True,,,,,True,True,True,True,,,True,,True,True,True,,,,True,,True,True,True,,,,True,True,,True,True,True,True,True,True,True,True,,,,,True,True,,,True,True,True,,,True,True,True,True,True,,True,True,True,True,,True,,True,True,,,True,,,,,,,,,,,True,,True,,,True,,,,,,,,,,,,,,
988,BMW ,Competition Head-Up HK HiFi DAB WLAN RFK PDC,M3,958991.0,Berline,Voiture récente,4,N/A,11 000 km,11/2021,375 kW (510 CH),Boîte automatique,8,Super 95 (Filtre à particules),Rouge,True,False,True,True,True,True,False,False,False,False,False,True,True,False,True,True,N/A,,,True,True,,,True,True,True,,,True,True,,,,,True,True,True,True,True,,True,True,,True,True,True,,,,,True,,,,,True,True,,True,True,,,,True,True,True,,,,True,,True,True,,,,,True,True,,True,True,True,True,True,True,True,True,,,,,True,,,,True,True,True,True,True,,,True,True,True,,True,,True,,,True,,,,,,True,,,,,,,,,,,True,,,,,True,,,,,,,,,,,,,,
989,BMW ,Competition M xDrive,M4,95000.0,Coupé,Occasion,2,N/A,22 000 km,01/2022,375 kW (510 CH),Boîte automatique,8,Essence,Bleu,True,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,Oui,,,,,,,,True,,,,,True,,,,True,,True,True,,True,,,,,True,,,,,,,,,,True,True,,,,True,True,,,,,,,,,,True,,,True,,,,,True,,,True,True,,,True,,,,,,,,,,,,,True,,,True,,True,,,True,,,,,,,,,,True,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,
990,BMW ,M240i Head-Up HiFi DAB LED RFK Komfortzg. Shz,240,65170.0,Coupé,Démonstration,2,Belgique,13 972 km,01/2022,275 kW (374 CH),Boîte automatique,8,Essence 91 (Filtre à particules),Gris,True,True,True,True,True,True,False,False,False,False,False,True,True,False,True,False,N/A,True,,True,True,,,,True,True,,,True,True,True,,,,True,,True,,True,,True,True,,True,True,True,,,,,True,,,,,,True,True,True,,,True,,True,True,True,,,,True,,,True,,,,,True,True,,True,True,True,True,True,True,True,True,,,,,True,,,,True,,True,,,,,,,,,,True,,True,,True,,,,,,True,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,
991,BMW ,M340d xDrive Head-Up HK HiFi DAB LED WLAN Shz,340,648991.0,Berline,Voiture récente,4,N/A,19 151 km,02/2022,250 kW (340 CH),Boîte automatique,8,N/A,Gris,True,False,True,True,True,True,False,False,False,False,False,True,True,False,True,False,N/A,True,,True,True,,,True,True,True,,,True,True,True,,,,,True,True,True,,,True,True,,True,True,True,,,,,True,,,,,True,True,,True,True,,True,,True,True,True,,,,True,,True,True,True,,,,True,True,,True,True,True,,True,True,True,True,,,,,True,,,,True,True,,True,True,,,,,True,,True,True,,True,,True,,,,,,True,,,,,True,,,,,,True,,,,,,,,,,,,,,,,,,,
992,BMW ,Bmw M4 Cabrio Competition M Xdrive/20/HUD,M4,115990.0,Cabriolet,Occasion,2,Union européenne,7 900 km,03/2022,375 kW (510 CH),Boîte automatique,N/A,Essence,Gris,True,True,True,True,True,True,False,False,False,False,False,True,True,False,True,True,Oui,True,True,True,True,,True,True,True,True,True,True,True,True,True,True,,True,True,,True,True,True,,True,True,,True,True,True,True,,,True,True,,,True,True,True,True,True,True,True,,,True,True,True,True,,,,True,True,True,True,True,True,True,,True,True,,True,True,True,True,True,True,True,True,,True,,,True,,True,True,True,True,True,True,True,,,True,True,True,True,True,True,True,True,True,True,,True,True,True,,True,,,,True,True,,,,True,,,,,,,,,True,True,,,,,,,,,,,
993,BMW ,Competition M xDrive/ACC/HUD/360°/Carbon/H/K,M3,978901.0,Berline,Occasion,4,Union européenne,9 161 km,03/2022,375 kW (510 CH),Boîte automatique,8,Super Plus 98,Bleu,True,True,True,True,False,False,False,False,False,False,False,True,True,False,True,True,Oui,True,True,True,True,,,True,True,True,True,,True,True,True,True,,True,True,True,True,True,True,,True,True,,True,True,True,True,,,True,True,,,True,,True,True,True,True,,,,,True,True,True,,,,True,,True,True,True,True,True,,True,True,,True,True,True,True,True,True,True,True,,True,,,True,,True,,True,True,True,,True,,,True,,True,,True,True,True,True,True,True,True,True,True,True,,,,True,,,True,,,,,,,,,,,,,True,True,,,True,,,,,,,,
994,BMW ,m40 d 3.0 340cv mild-hybrid auto xdrive m-sport,X4,79970.0,SUV/4x4/Pick-Up,Occasion,5,N/A,18 000 km,04/2022,250 kW (340 CH),Boîte automatique,N/A,Diesel (Filtre à particules),Gris,False,False,False,False,True,False,False,False,False,False,False,True,True,False,False,True,N/A,,,,,,,,True,,,,True,True,True,,,,,,True,,,,,,,,True,,,True,,,,True,,,,,,True,,,,,,,True,,,,,,,,True,,,,,,,,,,,,True,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,True,True,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,
995,BMW ,Cabrio xdrive Head-Up HK HiFi DAB WLAN RFK,M4,1018991.0,Cabriolet,Voiture récente,2,N/A,17 678 km,04/2022,375 kW (510 CH),Boîte automatique,8,Super Plus 98 (Filtre à particules),Gris,True,False,True,True,True,True,False,False,False,False,False,True,True,False,True,True,N/A,,,True,True,,,True,True,True,,,True,True,,,,,True,True,True,True,True,,True,True,,True,True,True,,,,,True,,,,,True,True,,True,True,,True,,True,True,True,,,,True,,True,True,True,,,,True,True,,True,True,True,True,True,True,True,True,,,,,True,,,True,True,True,True,,True,,,True,,True,,True,,,True,,True,,,,,,True,,,,,,,,,,,True,,,,,True,,,,,,,,,,,,,,
996,BMW ,xDrive30d M Sportpaket Gestiksteuerung DAB,X6,948991.0,SUV/4x4/Pick-Up,Voiture récente,5,N/A,9 938 km,04/2022,210 kW (286 CH),Boîte automatique,8,N/A,Noir,True,False,True,True,True,True,False,False,False,False,False,True,True,False,True,False,N/A,,True,True,True,,True,,True,True,,,,True,,,,True,,True,True,True,True,,True,True,,True,True,True,,,True,,,True,,,,True,True,,True,,,True,,,True,True,,,,True,,True,True,True,,,,True,True,,True,True,True,True,True,True,True,,,,,,True,,,,True,True,True,,,,,True,,True,,True,,True,True,,True,,,,,,True,,,,,,,,,,,True,,,,,True,,,,,,,,,,,,,,
997,BMW ,M440i xDrive Gran Coupé Gestiksteuerung Head-Up,440,758991.0,Coupé,Voiture récente,4,N/A,13 931 km,04/2022,275 kW (374 CH),Boîte automatique,8,N/A,Bleu,True,False,True,True,True,True,False,False,False,False,False,True,True,False,True,False,N/A,True,,True,True,,,True,True,True,,,,True,True,,,,True,True,True,True,True,,True,True,,True,True,True,,True,,,True,,,,,True,True,,True,,,True,,True,True,True,,,,True,,True,True,True,,,,True,True,,True,True,True,True,True,True,True,True,,,,,True,,,,True,True,,True,True,,,,True,True,,True,True,True,True,,True,,,,,,True,,,,,True,,,,,,True,,,,,True,,,,,,,,,,,,,,
998,BMW ,Cabrio Competition M xDrive tva récupérable,M4,104.900949,Cabriolet,Occasion,2,N/A,3 500 km,04/2022,375 kW (510 CH),Boîte automatique,8,Essence,Bleu,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
999,BMW ,40D XDRIVE Individual 7 places,X7,89900.0,SUV/4x4/Pick-Up,Occasion,5,Luxembourg,19 900 km,05/2022,250 kW (340 CH),Boîte automatique,8,Diesel,Noir,True,True,True,True,True,False,False,False,False,False,False,True,True,False,True,True,Oui,True,True,True,True,,True,,,True,True,,True,True,True,True,,,True,True,True,True,True,,True,True,,True,True,True,True,True,True,True,True,,,True,True,True,True,True,True,True,,,True,True,True,True,,,,True,,True,True,True,True,,,True,True,,True,True,,True,,True,True,True,,True,,,True,True,True,True,True,True,True,True,True,True,True,,True,True,,True,True,True,True,True,True,True,True,True,True,,True,,True,,,True,,,,,,True,,True,,,True,,,,,True,,,,,,,,,
1000,BMW ,xDrive30d M Sportpaket Gestiksteuerung DAB,X6,958991.0,SUV/4x4/Pick-Up,Voiture récente,5,N/A,16 838 km,05/2022,210 kW (286 CH),Boîte automatique,8,N/A,Gris,True,False,True,True,False,False,False,False,False,False,False,True,True,False,True,False,N/A,,True,True,True,,True,,True,True,,,,True,True,,,True,,True,True,True,True,,True,True,,True,True,True,,,True,,,True,,,,True,True,,True,,,True,,,True,True,,,,True,,True,True,True,,,,True,True,,True,True,True,True,True,True,True,,,,,,True,,True,True,True,True,True,,,True,,True,,True,,True,,True,True,,True,,,,,,True,,,,,,,,,,,True,,True,,,True,,,,,,,,,,,,,,
1001,BMW ,COMPETITION XDRIVE CABRIO LASER HARMAN KARDON CUIR,M4,1089001.0,Cabriolet,Occasion,3,Luxembourg,10 000 km,06/2022,375 kW (510 CH),Boîte automatique,N/A,Essence,Bleu,True,True,True,True,True,True,False,False,False,False,False,True,True,False,True,True,Oui,True,True,True,True,,True,True,True,True,,,True,True,True,True,,True,True,,True,True,True,,True,True,,True,True,True,True,,,True,True,,,,True,True,True,,True,True,True,,,True,True,,,,,True,,True,True,True,True,,,True,True,,True,True,True,True,True,True,True,True,,True,,,True,,,,True,True,,,True,,,True,True,True,,True,True,True,True,True,True,,,,,,,,,,,True,,,,,True,True,,,,True,,,,True,,,,,,,,,,,
1002,BMW ,xDrive40 Sportpaket Head-Up HK HiFi DAB LED,iX,838991.0,SUV/4x4/Pick-Up,Voiture récente,5,N/A,4 700 km,06/2022,240 kW (326 CH),Boîte automatique,1,N/A,Gris,True,False,True,True,False,False,False,False,False,False,False,True,True,False,False,False,N/A,,True,True,True,,,True,,True,,,,True,True,,,True,,True,True,True,True,,True,True,,True,True,True,,,,,True,,,,,True,True,True,True,,,True,,True,True,True,,,,True,,True,True,True,,,,True,True,,True,True,True,True,True,True,True,True,,,,,True,True,,,True,True,True,,,True,,True,True,True,,True,True,True,True,,True,,True,True,,,True,,,,,,,,,,,True,,True,,,True,,,,,,,,,,,,,,
1003,BMW ,M440iXAS MHEV,440,79000.0,Cabriolet,Occasion,2,N/A,2 800 km,06/2022,275 kW (374 CH),Boîte automatique,8,Essence,Blanc,True,False,False,False,True,True,False,False,False,False,False,True,True,False,True,True,Oui,,,,True,,,,True,,,,,True,,True,,,True,True,True,,True,,True,True,,,True,True,True,,,,,,,,True,,,,,,,True,True,,,,,,,,,True,,,,,,True,True,,,,True,,True,True,True,,,,,,True,,,,,,,,,,,True,,,,True,,True,,,True,True,True,,,,,,True,,,True,,,,,,True,,,,True,,,,,,,,,,,,,,,
1004,BMW ,Coupe Comp.*Carbon*Keramik*Vollausstattung,M4,1199001.0,Coupé,Occasion,2,N/A,3 100 km,07/2022,375 kW (510 CH),N/A,N/A,Essence 91,Noir,False,False,True,True,True,True,False,False,False,False,False,True,True,False,True,True,Oui,True,,True,True,,True,True,True,True,,,True,True,True,,,True,True,,True,True,True,,True,True,,True,,True,True,,,,True,,,,,True,True,True,True,True,,True,,,,True,,,,True,,True,True,True,,,,True,True,,True,True,,True,,True,True,,,True,,,True,,,,True,True,True,True,True,,,True,True,True,,True,True,True,,True,True,True,True,True,True,,,,,,,True,,,,,,True,,,,,,,,,,,,,,,,,,,
1005,BMW ,Cabrio Competition xDrive/ACC/HUD/Sitzbelüftung,M4,1058901.0,Cabriolet,Occasion,2,Union européenne,5 747 km,07/2022,375 kW (510 CH),Boîte automatique,8,Super Plus 98,Gris,True,True,True,True,False,False,False,False,False,False,False,False,True,False,True,True,N/A,True,True,True,True,,,True,True,True,,,True,True,True,,,True,True,True,True,True,,,True,True,,True,True,True,True,,,,True,,,True,,True,True,,True,,,,,True,True,,,,,True,,True,True,True,True,True,,True,True,,True,True,True,True,,True,True,True,,True,,,True,,,True,True,True,True,,True,,,True,True,True,,True,True,True,True,True,True,,True,True,True,,True,,True,,,True,,,,,,True,,,True,True,,,True,True,,,True,,,,,,,,
1006,BMW ,xDrive40d MSport M Sportpaket,X5,100963.0,SUV/4x4/Pick-Up,Neuf,5,Belgique,0 km,N/A,250 kW (340 CH),Boîte automatique,8,N/A,Blanc,True,True,True,True,True,True,False,False,False,False,False,True,True,False,True,True,N/A,True,True,True,True,,True,True,True,True,,,True,True,True,,,True,True,True,True,True,True,,True,True,,True,True,True,,,True,,True,True,,,,True,True,True,True,,,True,,,True,True,,,,True,,True,True,True,,,,True,True,,True,True,True,True,True,True,True,True,,True,,,True,True,,,True,True,True,True,True,,,True,True,True,,True,True,True,True,,True,,,,,,True,True,,,,True,,,,,,True,,,,,True,,,,,,,,,,,,,,
